x,y
8.839535736540305777e+00,-3.669426889506758727e+01
8.795580106317466118e+00,-3.681497817342256695e+01
8.751159199042263026e+00,-3.693492579927001174e+01
8.706254979611671274e+00,-3.705408465988515587e+01
8.660849412922630108e+00,-3.717242764254323362e+01
8.614924463872092986e+00,-3.728992763451952186e+01
8.568462097357034679e+00,-3.740655752308928328e+01
8.521444278274358908e+00,-3.752229019552775213e+01
8.473852971521054656e+00,-3.763709853911014847e+01
8.425670141994054063e+00,-3.775095544111174917e+01
8.376877754590339009e+00,-3.786383378880784534e+01
8.327457774206806107e+00,-3.797570646947361439e+01
8.277392165740430130e+00,-3.808654637038434743e+01
8.226662894088185851e+00,-3.819632637881529291e+01
8.175251924147005411e+00,-3.830501938204169932e+01
8.123141220813842267e+00,-3.841259826733880089e+01
8.070312748985621454e+00,-3.851903592198186033e+01
8.016748473559331956e+00,-3.862430523324612608e+01
7.962430359431913018e+00,-3.872837908840684662e+01
7.907340371500318099e+00,-3.883123037473927042e+01
7.851460474661472233e+00,-3.893283197951864594e+01
7.794772633812364404e+00,-3.903315679002023586e+01
7.737258813849919648e+00,-3.913217769351930286e+01
7.678900979671091420e+00,-3.922986757729105278e+01
7.619681096172854495e+00,-3.932619932861076251e+01
7.559581128252119697e+00,-3.942114583475368050e+01
7.498583040805868904e+00,-3.951467998299505524e+01
7.436668798731034258e+00,-3.960677466061014940e+01
7.373820366924576319e+00,-3.969740275487416881e+01
7.310019710283455652e+00,-3.978653715306243299e+01
7.245248793704597290e+00,-3.987415074245011937e+01
7.179489582084954691e+00,-3.996021641031251903e+01
7.112724040321516839e+00,-4.004470704392489466e+01
7.044934133311201663e+00,-4.012759553056248052e+01
6.976101825950969726e+00,-4.020885475750051086e+01
6.906209083137753169e+00,-4.028845761201423414e+01
6.835237869768519658e+00,-4.036637698137891306e+01
6.763170150740229758e+00,-4.044258575286983870e+01
6.689987890949801397e+00,-4.051705681376218848e+01
6.615673055294251981e+00,-4.058976305133126772e+01
6.540207608670449702e+00,-4.066067735285229645e+01
6.463573515975397754e+00,-4.072977260560052315e+01
6.385752742106006963e+00,-4.079702169685119628e+01
6.306727251959273417e+00,-4.086239751387959274e+01
6.226479010432122152e+00,-4.092587294396094677e+01
6.144989982421513730e+00,-4.098742087437050685e+01
6.062242132824394503e+00,-4.104701419238352145e+01
5.978217426537710821e+00,-4.110462578527525324e+01
5.892897828458430354e+00,-4.116022854032095069e+01
5.806265303483485241e+00,-4.121379534479584805e+01
5.718301816509836044e+00,-4.126529908597519380e+01
5.628989332434422010e+00,-4.131471265113425062e+01
5.538309816154203702e+00,-4.136200892754828118e+01
5.446245232566127470e+00,-4.140716080249250552e+01
5.352777546567153877e+00,-4.145014116324218634e+01
5.257888723054215063e+00,-4.149092289707257208e+01
5.161560726924292908e+00,-4.152947889125893965e+01
5.063782450917713618e+00,-4.156578747930365836e+01
4.964578804049374128e+00,-4.159985530839944801e+01
4.863986362710591038e+00,-4.163169819788365800e+01
4.762041709286243929e+00,-4.166133197180550241e+01
4.658781426161176853e+00,-4.168877245421412425e+01
4.554242095720304917e+00,-4.171403546915869498e+01
4.448460300348479279e+00,-4.173713684068837182e+01
4.341472622430586625e+00,-4.175809239285231200e+01
4.233315644351456797e+00,-4.177691794969965855e+01
4.124025948495997795e+00,-4.179362933527959711e+01
4.013640117249103412e+00,-4.180824237364129914e+01
3.902194732995610593e+00,-4.182077288883389343e+01
3.789726378120377603e+00,-4.183123670490653723e+01
3.676271635008298233e+00,-4.183964964590841618e+01
3.561867086044252062e+00,-4.184602753588871593e+01
3.446549313613111565e+00,-4.185038619889652267e+01
3.330354900099749216e+00,-4.185274145898103626e+01
3.213320427889016173e+00,-4.185310914019144235e+01
3.095482479365799122e+00,-4.185150506657685554e+01
2.976877636914963432e+00,-4.184794506218647570e+01
2.857542482921409999e+00,-4.184244495106943162e+01
2.737513599769975770e+00,-4.183502055727490898e+01
2.616827569845554535e+00,-4.182568770485205079e+01
2.495520975533018770e+00,-4.181446221785005690e+01
2.373630399217212528e+00,-4.180135992031801351e+01
2.251192423283029598e+00,-4.178639663630513468e+01
2.128243630115342455e+00,-4.176958818986057764e+01
2.004820602099044891e+00,-4.175095040503348542e+01
1.880959921618952535e+00,-4.173049910587302946e+01
1.756698171059994706e+00,-4.170825011642836699e+01
1.632071932807001247e+00,-4.168421926074865524e+01
1.507117789244894368e+00,-4.165842236288307987e+01
1.381872322758489702e+00,-4.163087524688076968e+01
1.256372115732702355e+00,-4.160159373679091033e+01
1.130653750552362169e+00,-4.157059365666263062e+01
1.004753809602384251e+00,-4.153789083054510201e+01
8.787088752676339709e-01,-4.150350108248751013e+01
7.525555299329695913e-01,-4.146744023653899802e+01
6.263303559832564815e-01,-4.142972411674870870e+01
5.000699358033813269e-01,-4.139036854716584202e+01
3.738108517782094964e-01,-4.134938935183952680e+01
2.475896862926489916e-01,-4.130680235481894869e+01
1.214430217314941274e-01,-4.126262338015322229e+01
-4.592559520325778522e-03,-4.121686825189153325e+01
-1.304804750779169353e-01,-4.116955279408309565e+01
-2.561841425564637120e-01,-4.112069283077698145e+01
-3.816669795710794233e-01,-4.107030418602240474e+01
-5.068924037368560676e-01,-4.101840268386852273e+01
